relative_time_s,lord_ch1_x_g,our_calibrated_to_lord_ch1_x_g,lord_ch3_z_g,our_calibrated_to_lord_ch3_z_g,lord_ch1_x_norm,our_calibrated_ch1_x_norm,lord_ch3_z_norm,our_calibrated_ch3_z_norm,our_x_raw,our_z_raw,sample_ts_utc,sample_ts_et,batch_id,sample_in_batch
28.000,1.025606751,0.986708674,0.059007116,0.005778477,0.630455451,0.712639387,0.213463297,-0.047114737,3700,112,2026-05-03T23:57:39.577Z,2026-05-03 19:57:39.577,102636,15
28.040,1.030884418,0.984723271,0.015650026,0.061856796,0.709290018,0.284985023,0.013383729,0.331883944,3746,371,2026-05-03T23:57:39.617Z,2026-05-03 19:57:39.617,102636,16
28.080,1.004270940,0.986144932,-0.030645267,0.033008026,0.311754131,0.591209784,-0.200254734,0.136912946,3712,243,2026-05-03T23:57:39.657Z,2026-05-03 19:57:39.657,102636,17
28.120,1.024088326,0.986083879,-0.037730904,0.007190844,0.607774132,0.578059071,-0.232952760,-0.037569422,3716,111,2026-05-03T23:57:39.697Z,2026-05-03 19:57:39.697,102636,18
28.160,0.995097728,0.987034139,-0.063699273,-0.030479415,0.174730293,0.782744239,-0.352788754,-0.292159407,3695,-68,2026-05-03T23:57:39.737Z,2026-05-03 19:57:39.737,102636,19
28.200,1.008244538,0.988504381,-0.095486845,-0.051385491,0.371109318,1.099433231,-0.499478575,-0.433450644,3659,-155,2026-05-03T23:57:39.777Z,2026-05-03 19:57:39.777,102636,20
28.240,1.044406204,0.989490418,-0.063022694,-0.056286313,0.911270193,1.311824689,-0.349666553,-0.466572270,3634,-167,2026-05-03T23:57:39.817Z,2026-05-03 19:57:39.817,102636,21
28.280,0.962518556,0.989136827,-0.194781104,-0.086859797,-0.311917471,1.235661579,-0.957690885,-0.673199545,3646,-327,2026-05-03T23:57:39.857Z,2026-05-03 19:57:39.857,102636,22
28.320,0.933319297,0.963568779,-0.279404031,0.053568118,-0.748078169,-4.271675548,-1.348199536,0.275865893,4293,52,2026-05-03T23:57:39.897Z,2026-05-03 19:57:39.897,102636,23
28.360,0.860006919,0.987796907,0.015622963,-0.144409405,-1.843173686,0.947043937,0.013258843,-1.062141754,3686,-637,2026-05-03T23:57:39.937Z,2026-05-03 19:57:39.937,102636,24
28.400,0.964103246,0.981675788,-0.062860315,-0.037340592,-0.288246346,-0.371440373,-0.348917222,-0.338529864,3834,-173,2026-05-03T23:57:39.977Z,2026-05-03 19:57:39.977,102636,25
28.440,0.910589445,0.987351153,0.383873755,0.116679618,-1.087602816,0.851028735,1.712622414,0.702397494,3673,684,2026-05-03T23:57:40.017Z,2026-05-03 19:57:40.017,102636,26
28.480,0.936070032,0.973213839,0.137024784,0.053127733,-0.706989366,-2.194137365,0.573490720,0.272889599,4044,176,2026-05-03T23:57:40.057Z,2026-05-03 19:57:40.057,102636,27
28.520,0.933278692,0.988459548,0.402212163,0.269868280,-0.748684703,1.089776309,1.797248501,1.737704928,3630,1477,2026-05-03T23:57:40.097Z,2026-05-03 19:57:40.097,102636,28
28.560,0.933644257,0.972844712,0.289044309,0.144005005,-0.743224119,-2.273646971,1.275013834,0.887072888,4045,633,2026-05-03T23:57:40.137Z,2026-05-03 19:57:40.137,102636,29
28.600,0.939236271,0.986163650,0.287395918,0.336781842,-0.659694018,0.595241699,1.267407022,2.189932311,3683,1787,2026-05-03T23:57:40.177Z,2026-05-03 19:57:40.177,102636,30
28.640,0.908406100,0.975264355,0.176802158,0.149579833,-1.120216281,-1.752457775,0.757051006,0.924749700,3982,693,2026-05-03T23:57:40.217Z,2026-05-03 19:57:40.217,102636,31
28.680,0.933459923,0.986308026,0.085488459,0.211850848,-0.745977578,0.626340050,0.335666510,1.345600980,3691,1154,2026-05-03T23:57:40.257Z,2026-05-03 19:57:40.257,102636,32
28.720,0.896942766,0.979120962,0.144094426,0.058182011,-1.291448570,-0.921747755,0.606114932,0.307048342,3891,279,2026-05-03T23:57:40.297Z,2026-05-03 19:57:40.297,102636,33
28.760,0.797106881,0.985008879,-0.190800972,0.100476403,-2.782736026,0.346504943,-0.939323807,0.592889981,3735,571,2026-05-03T23:57:40.337Z,2026-05-03 19:57:40.337,102636,34
28.800,1.142733574,0.968620150,-0.290578681,0.059645710,2.380024376,-3.183614432,-1.399767093,0.316940581,4162,149,2026-05-03T23:57:40.377Z,2026-05-03 19:57:40.377,102636,35
28.840,0.810093670,0.982069898,0.134319698,-0.167047066,-2.588747309,-0.286549416,0.561007585,-1.215135704,3836,-827,2026-05-03T23:57:40.417Z,2026-05-03 19:57:40.417,102636,36
28.880,1.129131312,0.989389099,-0.208340387,-0.209510588,2.176842102,1.290000692,-1.020262788,-1.502120393,3651,-947,2026-05-03T23:57:40.457Z,2026-05-03 19:57:40.457,102636,37
28.920,0.960758252,0.990477528,-0.236137984,0.055694998,-0.338211817,1.524447415,-1.148540105,0.290240158,3598,415,2026-05-03T23:57:40.497Z,2026-05-03 19:57:40.497,102636,38
28.960,1.000191107,0.991346962,-0.447957959,-0.268666393,0.250812078,1.711722943,-2.126023812,-1.901917899,3606,-1222,2026-05-03T23:57:40.537Z,2026-05-03 19:57:40.537,102636,39
29.000,1.061615229,0.987037535,0.144440711,-0.212505889,1.168328087,0.783475710,0.607712928,-1.522363781,3712,-993,2026-05-03T23:57:40.577Z,2026-05-03 19:57:40.577,102636,40
29.040,0.997620997,0.987846737,-0.199587287,-0.158115279,0.212421354,0.957777229,-0.979869935,-1.154771280,3686,-706,2026-05-03T23:57:40.617Z,2026-05-03 19:57:40.617,102636,41
29.080,1.040055814,0.988725522,-0.086955173,-0.016338590,0.846286718,1.147066711,-0.460107547,-0.196590317,3650,26,2026-05-03T23:57:40.657Z,2026-05-03 19:57:40.657,102636,42
29.120,1.032562261,0.985712274,0.213408818,-0.092994919,0.734352599,0.498015471,0.925979426,-0.714663038,3735,-403,2026-05-03T23:57:40.697Z,2026-05-03 19:57:40.697,102636,43
29.160,1.042594624,0.984473673,0.254993263,0.002679749,0.884209908,0.231221826,1.117878786,-0.068057124,3758,67,2026-05-03T23:57:40.737Z,2026-05-03 19:57:40.737,102636,44
29.200,1.027996898,0.985624150,0.180849940,0.165598828,0.666157996,0.479033636,0.775730266,1.033012183,3713,910,2026-05-03T23:57:40.777Z,2026-05-03 19:57:40.777,102636,45
29.240,1.008432684,0.984643695,0.058284408,0.147659267,0.373919722,0.267844569,0.210128222,0.911769781,3740,806,2026-05-03T23:57:40.817Z,2026-05-03 19:57:40.817,102636,46
29.280,1.032502942,0.985369496,0.094491894,0.107812232,0.733466535,0.424181555,0.377214578,0.642468313,3725,613,2026-05-03T23:57:40.857Z,2026-05-03 19:57:40.857,102636,47
29.320,1.149808459,0.986670497,0.168892320,0.026931826,2.485704691,0.704415999,0.720549549,0.095847666,3699,219,2026-05-03T23:57:40.897Z,2026-05-03 19:57:40.897,102636,48
29.360,0.862279613,0.983653892,-0.391951900,0.057723797,-1.809225570,0.054641672,-1.867573159,0.303951553,3774,336,2026-05-03T23:57:40.937Z,2026-05-03 19:57:40.937,102636,49
29.400,0.897375798,0.969300532,-0.291206068,-0.116843616,-1.284980194,-3.037060639,-1.402662288,-0.875841631,4161,-739,2026-05-03T23:57:40.977Z,2026-05-03 19:57:40.977,102636,50
29.440,0.854262440,0.988464154,0.034016097,-0.253370759,-1.928981200,1.090768332,0.098137471,-1.798544164,3679,-1182,2026-05-03T23:57:41.017Z,2026-05-03 19:57:41.017,102636,51
29.480,0.896275377,0.980102548,-0.296408340,-0.115934643,-1.301417610,-0.710314906,-1.426669165,-0.869698445,3882,-593,2026-05-03T23:57:41.057Z,2026-05-03 19:57:41.057,102636,52
29.520,0.921987181,0.988948633,0.193987288,-0.003138894,-0.917350397,1.195124808,0.836355070,-0.107381734,3643,96,2026-05-03T23:57:41.097Z,2026-05-03 19:57:41.097,102636,53
29.560,0.935302656,0.975597549,0.351812488,-0.069896348,-0.718451966,-1.680688122,1.564669578,-0.558554085,3994,-418,2026-05-03T23:57:41.137Z,2026-05-03 19:57:41.137,102636,54
29.600,0.941032779,0.986337694,0.125268903,0.288910601,-0.632858881,0.632730443,0.519240965,1.866400199,3683,1546,2026-05-03T23:57:41.177Z,2026-05-03 19:57:41.177,102636,55
29.640,0.919791970,0.974268013,0.277129726,0.136010260,-0.950141110,-1.967069052,1.220031720,0.833041350,4009,611,2026-05-03T23:57:41.217Z,2026-05-03 19:57:41.217,102636,56
29.680,0.991381564,0.984852130,0.269622152,0.218158558,0.119220511,0.312741133,1.185386584,1.388230892,3728,1167,2026-05-03T23:57:41.257Z,2026-05-03 19:57:41.257,102636,57
29.720,1.122390795,0.976522279,0.461225314,0.187072698,2.076156367,-1.481501941,2.069575950,1.178140792,3946,900,2026-05-03T23:57:41.297Z,2026-05-03 19:57:41.297,102636,58
29.760,1.059595652,0.978380933,0.329549930,0.283035058,1.138160879,-1.081149537,1.461934756,1.826691037,3889,1412,2026-05-03T23:57:41.337Z,2026-05-03 19:57:41.337,102636,59
29.800,1.017730212,0.981110446,0.062685251,0.288598928,0.512800520,-0.493214625,0.230436756,1.864293791,3818,1476,2026-05-03T23:57:41.377Z,2026-05-03 19:57:41.377,102636,60
29.840,1.059371996,0.984088463,-0.181554587,0.076675714,1.134820047,0.148247962,-0.896654601,0.432035843,3761,438,2026-05-03T23:57:41.417Z,2026-05-03 19:57:41.417,102636,61
29.880,0.958648710,0.988145735,-0.207368580,-0.080568524,-0.369722865,1.022181236,-1.015778195,-0.630680720,3671,-308,2026-05-03T23:57:41.457Z,2026-05-03 19:57:41.457,102636,62
29.920,1.078497562,0.988131917,-0.520673690,-0.087420091,1.420506076,1.019204667,-2.461584431,-0.676986226,3672,-343,2026-05-03T23:57:41.497Z,2026-05-03 19:57:41.497,102636,63
29.960,0.947487781,0.991686441,-0.683290946,-0.276821421,-0.536438007,1.784846412,-3.212012802,-1.957032690,3598,-1259,2026-05-03T23:57:41.537Z,2026-05-03 19:57:41.537,102636,64
