relative_time_s,lord_ch1_norm,lord_ch2_norm,lord_ch3_norm,our_x_norm_original,our_y_norm_original,our_z_norm_original,our_mapped_to_lord_ch1_norm,our_mapped_to_lord_ch2_norm,our_mapped_to_lord_ch3_norm,lord_dynamic_magnitude_norm,our_dynamic_magnitude_norm,our_x_raw,our_y_raw,our_z_raw,sample_ts_utc,sample_ts_et,batch_id,sample_in_batch
26.960,-0.38972619,0.02362215,-0.86092520,1.55860492,2.25044855,-1.35976316,-1.55860492,2.25044855,-1.35976316,-0.40288377,1.99231430,3964,2185,-888,2026-05-03T23:57:38.537Z,2026-05-03 19:57:38.537,102635,89
27.000,-1.09820656,2.24748172,1.05255658,-2.42426078,0.62069140,0.46855832,2.42426078,0.62069140,0.46855832,1.71882417,-0.33775715,3506,580,446,2026-05-03T23:57:38.577Z,2026-05-03 19:57:38.577,102635,90
27.040,-0.34549197,0.50109748,-0.01555913,2.23690956,2.34386765,-0.56484078,-2.23690956,2.34386765,-0.56484078,-0.63609449,1.88701181,4042,2277,-308,2026-05-03T23:57:38.617Z,2026-05-03 19:57:38.617,102635,91
27.080,-0.81958572,1.49481359,1.39459152,-1.65899400,0.45923882,1.94738806,1.65899400,0.45923882,1.94738806,1.05428648,0.70108906,3594,421,1525,2026-05-03T23:57:38.657Z,2026-05-03 19:57:38.657,102635,92
27.120,-0.84104478,1.23084924,1.25322653,2.49779595,2.18444592,0.16977715,-2.49779595,2.18444592,0.16977715,0.71449484,1.63065030,4072,2120,228,2026-05-03T23:57:38.697Z,2026-05-03 19:57:38.697,102635,93
27.160,-0.58379888,1.01769667,1.49952614,-0.99808179,0.72426475,1.64038355,0.99808179,0.72426475,1.64038355,0.68895156,0.55518162,3670,682,1301,2026-05-03T23:57:38.737Z,2026-05-03 19:57:38.737,102635,94
27.200,-1.12294139,1.64882906,1.19230372,1.49773142,1.75492114,0.77145116,-1.49773142,1.75492114,0.77145116,1.11396928,1.14809645,3957,1697,667,2026-05-03T23:57:38.777Z,2026-05-03 19:57:38.777,102635,95
27.240,-0.63361499,0.69149457,0.35180265,-0.09367561,1.06341671,1.66094189,0.09367561,1.06341671,1.66094189,-0.32175882,0.83755759,3774,1016,1316,2026-05-03T23:57:38.817Z,2026-05-03 19:57:38.817,102635,96
27.280,-1.19199492,1.87607408,0.90684598,0.65419873,1.42795429,0.76871004,-0.65419873,1.42795429,0.76871004,1.24665402,0.71853278,3860,1375,665,2026-05-03T23:57:38.857Z,2026-05-03 19:57:38.857,102635,97
27.320,-0.70934203,0.68510980,-0.53938322,0.13242594,1.39139899,0.41647720,-0.13242594,1.39139899,0.41647720,-0.24040439,0.56298209,3800,1339,408,2026-05-03T23:57:38.897Z,2026-05-03 19:57:38.897,102635,98
27.360,-1.44666397,1.97977608,0.11006714,-0.29368852,1.26447086,0.26297494,0.29368852,1.26447086,0.26297494,1.22230860,0.36445437,3751,1214,296,2026-05-03T23:57:38.937Z,2026-05-03 19:57:38.937,102635,99
27.400,-1.03650865,0.86358250,-0.87810303,0.26286914,1.69094937,-0.67037358,-0.26286914,1.69094937,-0.67037358,0.14771541,1.02350856,3815,1634,-385,2026-05-03T23:57:38.977Z,2026-05-03 19:57:38.977,102635,100
27.440,-1.60305557,1.79833142,-0.65651711,-1.59812051,1.14261986,-0.28524739,1.59812051,1.14261986,-0.28524739,1.10073807,0.22389947,3601,1094,-104,2026-05-03T23:57:39.017Z,2026-05-03 19:57:39.017,102636,1
27.480,3.49726979,-1.99488446,1.54911250,0.20199564,1.86966417,-1.12676867,-0.20199564,1.86966417,-1.12676867,1.82806036,1.41263329,3808,1810,-718,2026-05-03T23:57:39.057Z,2026-05-03 19:57:39.057,102636,2
27.520,-2.50812007,0.20513800,0.87857867,3.28045515,0.05306882,-1.20351980,-3.28045515,0.05306882,-1.20351980,-0.07697051,-0.05590506,4162,21,-774,2026-05-03T23:57:39.097Z,2026-05-03 19:57:39.097,102636,3
27.560,3.50141470,-3.29863196,-2.31304966,-0.65023326,-2.47737031,3.23296943,0.65023326,-2.47737031,3.23296943,3.52899008,3.32249604,3710,-2471,2463,2026-05-03T23:57:39.137Z,2026-05-03 19:57:39.137,102636,4
27.600,-2.93579535,0.92304359,0.71855133,-1.42419625,-0.65975954,0.06013268,1.42419625,-0.65975954,0.06013268,0.35180057,-0.45186160,3621,-681,148,2026-05-03T23:57:39.177Z,2026-05-03 19:57:39.177,102636,5
27.640,4.13340273,-2.81477647,-0.63027069,-0.30238473,-1.16544120,-0.73616026,0.30238473,-1.16544120,-0.73616026,2.48603216,0.37453096,3750,-1179,-433,2026-05-03T23:57:39.217Z,2026-05-03 19:57:39.217,102636,6
27.680,-2.14419528,0.34169176,-0.74751524,-0.63284083,-1.44366765,0.56997945,0.63284083,-1.44366765,0.56997945,-0.18897995,0.67313046,3712,-1453,520,2026-05-03T23:57:39.257Z,2026-05-03 19:57:39.257,102636,7
27.720,2.67456948,-2.18183421,-1.31539083,-1.25027198,-0.69529942,-0.80057638,1.25027198,-0.69529942,-0.80057638,1.83762387,-0.11925389,3641,-716,-480,2026-05-03T23:57:39.297Z,2026-05-03 19:57:39.297,102636,8
27.760,-0.24432007,-0.42668111,0.05276612,-0.05889076,-1.68330795,-0.02073011,0.05889076,-1.68330795,-0.02073011,-0.72927850,0.91531622,3778,-1689,89,2026-05-03T23:57:39.337Z,2026-05-03 19:57:39.337,102636,9
27.800,0.42160678,-1.19233695,-1.17608930,-0.98938558,-0.51150749,-1.24737758,0.98938558,-0.51150749,-1.24737758,0.61723896,0.06785372,3671,-535,-806,2026-05-03T23:57:39.377Z,2026-05-03 19:57:39.377,102636,10
27.840,1.08349158,-1.05630458,0.54731529,-0.22411881,-1.52794793,0.02860990,0.22411881,-1.52794793,0.02860990,0.18657907,0.70362973,3759,-1536,125,2026-05-03T23:57:39.417Z,2026-05-03 19:57:39.417,102636,11
27.880,-0.10807218,-1.00286311,-0.87700454,-0.60675219,-0.85878284,-0.38118630,0.60675219,-0.85878284,-0.38118630,0.24857808,-0.14479117,3715,-877,-174,2026-05-03T23:57:39.457Z,2026-05-03 19:57:39.457,102636,12
27.920,0.98996544,-1.17815953,0.34507285,-0.75458782,-1.21215075,0.02312767,0.75458782,-1.21215075,0.02312767,0.26053187,0.27656660,3698,-1225,121,2026-05-03T23:57:39.497Z,2026-05-03 19:57:39.497,102636,13
27.960,0.62460308,-1.00663197,0.28075540,-0.18063774,-1.09233060,-0.27976517,0.18063774,-1.09233060,-0.27976517,0.02378743,0.13535306,3764,-1107,-100,2026-05-03T23:57:39.537Z,2026-05-03 19:57:39.537,102636,14
28.000,0.63045545,-1.06094385,0.21346330,-0.73719539,-1.05780615,0.01079267,0.73719539,-1.05780615,0.01079267,0.07676561,0.06615819,3700,-1073,112,2026-05-03T23:57:39.577Z,2026-05-03 19:57:39.577,102636,15
28.040,0.70929002,-1.15198888,0.01338373,-0.33716958,-1.19488852,0.36576663,0.33716958,-1.19488852,0.36576663,0.17479889,0.29075693,3746,-1208,371,2026-05-03T23:57:39.617Z,2026-05-03 19:57:39.617,102636,16
28.080,0.31175413,-1.01368046,-0.20025473,-0.63284083,-1.09639230,0.19033548,0.63284083,-1.09639230,0.19033548,0.00673261,0.12971340,3712,-1111,243,2026-05-03T23:57:39.657Z,2026-05-03 19:57:39.657,102636,17
28.120,0.60777413,-1.15324055,-0.23295276,-0.59805598,-1.15427152,0.00942211,0.59805598,-1.15427152,0.00942211,0.19031635,0.19593625,3716,-1168,111,2026-05-03T23:57:39.697Z,2026-05-03 19:57:39.697,102636,18
28.160,0.17473029,-0.98489849,-0.35278875,-0.78067646,-1.13904015,-0.23590738,0.78067646,-1.13904015,-0.23590738,0.00229902,0.19534714,3695,-1153,-68,2026-05-03T23:57:39.737Z,2026-05-03 19:57:39.737,102636,19
28.200,0.37110932,-1.14069608,-0.49947858,-1.09374014,-1.11060825,-0.35514574,1.09374014,-1.11060825,-0.35514574,0.23292878,0.18511356,3659,-1125,-155,2026-05-03T23:57:39.777Z,2026-05-03 19:57:39.777,102636,20
28.240,0.91127019,-0.83194875,-0.34966655,-1.31114547,-1.18778055,-0.37159241,1.31114547,-1.18778055,-0.37159241,-0.14479710,0.29482256,3634,-1201,-167,2026-05-03T23:57:39.817Z,2026-05-03 19:57:39.817,102636,21
28.280,-0.31191747,3.02644915,-0.95769089,-1.20679091,-1.02835882,-0.59088134,1.20679091,-1.02835882,-0.59088134,2.59190148,0.15513038,3646,-1044,-327,2026-05-03T23:57:39.857Z,2026-05-03 19:57:39.857,102636,22
28.320,-0.74807817,-0.02066014,-1.34819954,4.41965909,1.02990768,-0.07144068,-4.41965909,1.02990768,-0.07144068,0.09035924,0.19154408,4293,983,52,2026-05-03T23:57:39.897Z,2026-05-03 19:57:39.897,102636,23
28.360,-1.84317369,2.75426047,0.01325884,-0.85894238,1.32336551,-1.01575365,0.85894238,1.32336551,-1.01575365,2.18274097,0.70002654,3686,1272,-637,2026-05-03T23:57:39.937Z,2026-05-03 19:57:39.937,102636,24
28.400,-0.28824635,0.11860826,-0.34891722,0.42809719,1.75390572,-0.37981574,-0.42809719,1.75390572,-0.37981574,-0.87850478,1.04315230,3834,1696,-173,2026-05-03T23:57:39.977Z,2026-05-03 19:57:39.977,102636,25
28.440,-1.08760282,2.08110102,1.71262241,-0.97199315,0.99436781,0.79475061,0.97199315,0.99436781,0.79475061,1.83209888,0.20246756,3673,948,684,2026-05-03T23:57:40.017Z,2026-05-03 19:57:40.017,102636,26
28.480,-0.70698937,0.71642958,0.57349072,2.25430198,2.12453585,0.09850824,-2.25430198,2.12453585,0.09850824,-0.19090193,1.54138381,4044,2061,176,2026-05-03T23:57:40.057Z,2026-05-03 19:57:40.057,102636,27
28.520,-0.74868470,1.45885917,1.79724850,-1.34593033,0.55773505,1.88160138,1.34593033,0.55773505,1.88160138,1.27795080,0.67819180,3630,518,1477,2026-05-03T23:57:40.097Z,2026-05-03 19:57:40.097,102636,28
28.560,-0.74322412,1.18804375,1.27501383,2.26299820,2.09102682,0.72485226,-2.26299820,2.09102682,0.72485226,0.68436116,1.58639712,4045,2028,633,2026-05-03T23:57:40.137Z,2026-05-03 19:57:40.137,102636,29
28.600,-0.65969402,1.01590988,1.26740702,-0.88503102,0.67552435,2.30647369,0.88503102,0.67552435,2.30647369,0.52149168,1.12966283,3683,634,1787,2026-05-03T23:57:40.177Z,2026-05-03 19:57:40.177,102636,30
28.640,-1.12021628,1.51948007,0.75705101,1.71513676,1.87981842,0.80708561,-1.71513676,1.87981842,0.80708561,0.78494736,1.32399067,3982,1820,693,2026-05-03T23:57:40.217Z,2026-05-03 19:57:40.217,102636,31
28.680,-0.74597758,0.87845583,0.33566651,-0.81546131,0.92430348,1.43891185,0.81546131,0.92430348,1.43891185,-0.10691776,0.54782204,3691,879,1154,2026-05-03T23:57:40.257Z,2026-05-03 19:57:40.257,102636,32
28.720,-1.29144857,1.66531918,0.60611493,0.92378135,1.68587224,0.23967549,-0.92378135,1.68587224,0.23967549,0.91386741,0.93611249,3891,1629,279,2026-05-03T23:57:40.297Z,2026-05-03 19:57:40.297,102636,33
28.760,-2.78273603,0.75038143,-0.93932381,-0.43282793,1.14871241,0.63987780,0.43282793,1.14871241,0.63987780,0.30035830,0.31513226,3735,1100,571,2026-05-03T23:57:40.337Z,2026-05-03 19:57:40.337,102636,34
28.800,2.38002438,-2.63908494,-1.39976709,3.28045515,1.57417549,0.06150324,-3.28045515,1.57417549,0.06150324,2.35054942,0.82980464,4162,1519,149,2026-05-03T23:57:40.377Z,2026-05-03 19:57:40.377,102636,35
28.840,-2.58874731,0.50567243,0.56100758,0.44548962,-2.04073756,-1.27615925,-0.44548962,-2.04073756,-1.27615925,-0.11287371,1.68840385,3836,-2041,-827,2026-05-03T23:57:40.417Z,2026-05-03 19:57:40.417,102636,36
28.880,2.17684210,-1.75518914,-1.02026279,-1.16330985,-0.25054326,-1.44062595,1.16330985,-0.25054326,-1.44062595,1.21769019,0.12540305,3651,-278,-947,2026-05-03T23:57:40.457Z,2026-05-03 19:57:40.457,102636,37
28.920,-0.33821182,-0.82545834,-1.14854011,-1.62420915,-2.32607199,0.42607109,1.62420915,-2.32607199,0.42607109,0.26638318,1.83217048,3598,-2322,415,2026-05-03T23:57:40.497Z,2026-05-03 19:57:40.497,102636,38
28.960,0.25081208,-1.14051235,-2.12602381,-1.55463944,-0.35005491,-1.81752881,1.55463944,-0.35005491,-1.81752881,1.26930875,0.53273603,3606,-376,-1222,2026-05-03T23:57:40.537Z,2026-05-03 19:57:40.537,102636,39
29.000,1.16832809,-0.92440620,0.60771293,-0.63284083,-1.47006870,-1.50367152,0.63284083,-1.47006870,-1.50367152,0.07473357,1.13727008,3712,-1479,-993,2026-05-03T23:57:40.577Z,2026-05-03 19:57:40.577,102636,40
29.040,0.21242135,-1.05938441,-0.97986993,-0.85894238,-0.99078809,-1.11032200,0.85894238,-0.99078809,-1.11032200,0.36567581,0.38059380,3686,-1007,-706,2026-05-03T23:57:40.617Z,2026-05-03 19:57:40.617,102636,41
29.080,0.84628672,-1.40483274,-0.46010755,-1.17200606,-1.24058265,-0.10707513,1.17200606,-1.24058265,-0.10707513,0.54781380,0.32455844,3650,-1253,26,2026-05-03T23:57:40.657Z,2026-05-03 19:57:40.657,102636,42
29.120,0.73435260,-1.03027629,0.92597943,-0.43282793,-1.17762630,-0.69504358,0.43282793,-1.17762630,-0.69504358,0.31988993,0.37323494,3735,-1191,-403,2026-05-03T23:57:40.697Z,2026-05-03 19:57:40.697,102636,43
29.160,0.88420991,-1.12369146,1.11787879,-0.23281502,-0.95727907,-0.05088234,0.23281502,-0.95727907,-0.05088234,0.53110237,-0.07434387,3758,-974,67,2026-05-03T23:57:40.737Z,2026-05-03 19:57:40.737,102636,44
29.200,0.66615800,-1.17118452,0.77573027,-0.62414462,-1.42234373,1.10449622,0.62414462,-1.42234373,1.10449622,0.38586062,0.85957454,3713,-1432,910,2026-05-03T23:57:40.777Z,2026-05-03 19:57:40.777,102636,45
29.240,0.37391972,-1.18418372,0.21012822,-0.38934686,-1.04968275,0.96195842,0.38934686,-1.04968275,0.96195842,0.21718050,0.35043680,3740,-1065,806,2026-05-03T23:57:40.817Z,2026-05-03 19:57:40.817,102636,46
29.280,0.73346653,-1.20734575,0.37721458,-0.51979006,-1.32384750,0.69744114,0.51979006,-1.32384750,0.69744114,0.28897217,0.55906045,3725,-1335,613,2026-05-03T23:57:40.857Z,2026-05-03 19:57:40.857,102636,47
29.320,2.48570469,-0.97607693,0.72054955,-0.74589161,-1.03140510,0.15744214,0.74589161,-1.03140510,0.15744214,0.32940245,0.03925925,3699,-1047,219,2026-05-03T23:57:40.897Z,2026-05-03 19:57:40.897,102636,48
29.360,-1.80922557,2.47997028,-1.86757316,-0.09367561,-1.26393742,0.31779718,0.09367561,-1.26393742,0.31779718,2.35506198,0.37247367,3774,-1276,336,2026-05-03T23:57:40.937Z,2026-05-03 19:57:40.937,102636,49
29.400,-1.28498019,0.78294602,-1.40266229,3.27175894,1.61783876,-1.15555034,-3.27175894,1.61783876,-1.15555034,0.47290758,1.16983476,4161,1562,-739,2026-05-03T23:57:40.977Z,2026-05-03 19:57:40.977,102636,50
29.440,-1.92898120,2.43534793,0.09813747,-0.91981587,1.13145018,-1.76270657,0.91981587,1.13145018,-1.76270657,1.80147579,0.98065776,3679,1083,-1182,2026-05-03T23:57:41.017Z,2026-05-03 19:57:41.017,102636,51
29.480,-1.30141761,0.96567223,-1.42666916,0.84551543,1.91332744,-0.95544919,-0.84551543,1.91332744,-0.95544919,0.62660098,1.40547729,3882,1853,-593,2026-05-03T23:57:41.057Z,2026-05-03 19:57:41.057,102636,52
29.520,-0.91735040,1.49755821,0.83635507,-1.23287955,0.98015186,-0.01113622,1.23287955,0.98015186,-0.01113622,0.78112663,-0.03025871,3643,934,96,2026-05-03T23:57:41.097Z,2026-05-03 19:57:41.097,102636,53
29.560,-0.71845197,1.52029540,1.56466958,1.81949132,2.07884172,-0.71560192,-1.81949132,2.07884172,-0.71560192,1.17939264,1.56029543,3994,2016,-418,2026-05-03T23:57:41.137Z,2026-05-03 19:57:41.137,102636,54
29.600,-0.63285888,0.69477645,0.51924096,-0.88503102,0.77097430,1.97616973,0.88503102,0.77097430,1.97616973,-0.24538156,0.88055178,3683,728,1546,2026-05-03T23:57:41.177Z,2026-05-03 19:57:41.177,102636,55
29.640,-0.95014111,1.43689139,1.22003172,1.94993452,1.88083384,0.69470003,-1.94993452,1.88083384,0.69470003,0.90164869,1.29732120,4009,1821,611,2026-05-03T23:57:41.217Z,2026-05-03 19:57:41.217,102636,56
29.680,0.11922051,0.58027547,1.18538658,-0.49370142,0.84002320,1.45672907,0.49370142,0.84002320,1.45672907,0.11137141,0.48595968,3728,796,1167,2026-05-03T23:57:41.257Z,2026-05-03 19:57:41.257,102636,57
29.720,2.07615637,-1.04457542,2.06957595,1.40207308,1.40155324,1.09079066,-1.40207308,1.40155324,1.09079066,1.23866092,0.83713378,3946,1349,900,2026-05-03T23:57:41.297Z,2026-05-03 19:57:41.297,102636,58
29.760,1.13816088,-1.32605660,1.46193476,0.90638892,-0.43636604,1.79251525,-0.90638892,-0.43636604,1.79251525,0.94862881,0.53106116,3889,-461,1412,2026-05-03T23:57:41.337Z,2026-05-03 19:57:41.337,102636,59
29.800,0.51280052,-1.28536403,0.23043676,0.28895778,-1.42640543,1.88023082,-0.28895778,-1.42640543,1.88023082,0.34690742,1.33941676,3818,-1436,1476,2026-05-03T23:57:41.377Z,2026-05-03 19:57:41.377,102636,60
29.840,1.13482005,-1.41034709,-0.89665460,-0.20672638,-1.01312744,0.45759387,0.20672638,-1.01312744,0.45759387,0.72098153,0.07610498,3761,-1029,438,2026-05-03T23:57:41.417Z,2026-05-03 19:57:41.417,102636,61
29.880,-0.36972286,-0.44022234,-1.01577819,-0.98938558,-1.28627677,-0.56484078,0.98938558,-1.28627677,-0.56484078,-0.11533839,0.47053712,3671,-1298,-308,2026-05-03T23:57:41.457Z,2026-05-03 19:57:41.457,102636,62
29.920,1.42050608,-1.33702096,-2.46158443,-0.98068937,-1.26596827,-0.61281023,0.98068937,-1.26596827,-0.61281023,1.71104280,0.45991988,3672,-1278,-343,2026-05-03T23:57:41.497Z,2026-05-03 19:57:41.497,102636,63
29.960,-0.53643801,-0.57402695,-3.21201280,-1.62420915,-1.17356460,-1.86823937,1.62420915,-1.17356460,-1.86823937,1.99767988,1.10805052,3598,-1187,-1259,2026-05-03T23:57:41.537Z,2026-05-03 19:57:41.537,102636,64
