relative_time_s,sensor_ts_utc,sensor_ch1_g,sensor_ch2_g,sensor_ch3_g
28.820312488,2026-05-04 22:12:37.328125+00:00,0.9402485489845276,0.3333980143070221,-0.0214905235916376
28.828124988,2026-05-04 22:12:37.335937500+00:00,0.9376084804534912,0.3340497612953186,-0.0169082339853048
28.835937488,2026-05-04 22:12:37.343750+00:00,0.9390456676483154,0.3334445655345917,-0.0100040417164564
28.843749988,2026-05-04 22:12:37.351562500+00:00,0.9394206404685974,0.333258330821991,-0.0032997485250234
28.851562488,2026-05-04 22:12:37.359375+00:00,0.9380146265029908,0.3338325023651123,0.0022359043359756
28.859374988,2026-05-04 22:12:37.367187500+00:00,0.938045859336853,0.3347635567188263,0.0101857203990221
28.867187488,2026-05-04 22:12:37.375000+00:00,0.9390925765037536,0.3346859812736511,0.0211647674441337
28.874999988,2026-05-04 22:12:37.382812500+00:00,0.9365930557250975,0.3334755897521973,0.0298834238201379
28.882812488,2026-05-04 22:12:37.390625+00:00,0.9364212155342102,0.3344687223434448,0.0383406728506088
28.890624988,2026-05-04 22:12:37.398437500+00:00,0.9383270740509032,0.3337083458900452,0.0467056632041931
28.898437488,2026-05-04 22:12:37.406250+00:00,0.938389539718628,0.3323117792606354,0.056469939649105
28.906249988,2026-05-04 22:12:37.414062500+00:00,0.938170850276947,0.3309927582740784,0.0668185427784919
28.914062488,2026-05-04 22:12:37.421875+00:00,0.9382333755493164,0.3320169150829315,0.0769518613815307
28.921874988,2026-05-04 22:12:37.429687500+00:00,0.9371710419654846,0.3322186470031738,0.0846710279583931
28.929687488,2026-05-04 22:12:37.437500+00:00,0.9363430738449096,0.3300617039203644,0.0936203375458717
28.937499988,2026-05-04 22:12:37.445312500+00:00,0.9391394257545472,0.3288358151912689,0.1017239168286324
28.945312488,2026-05-04 22:12:37.453125+00:00,0.9394206404685974,0.3286340832710266,0.1075056046247482
28.953124988,2026-05-04 22:12:37.460937500+00:00,0.9374991059303284,0.3286495804786682,0.1133795455098152
28.960937488,2026-05-04 22:12:37.468750+00:00,0.9385301470756532,0.3281064629554749,0.1214062422513962
28.968749988,2026-05-04 22:12:37.476562500+00:00,0.9391394257545472,0.3282771706581116,0.1281412839889526
28.976562488,2026-05-04 22:12:37.484375+00:00,0.9373272657394408,0.3284168243408203,0.1318163424730301
28.984374988,2026-05-04 22:12:37.492187500+00:00,0.936983585357666,0.3280133605003357,0.1337691992521286
28.992187488,2026-05-04 22:12:37.500000+00:00,0.9388269782066344,0.3279512822628021,0.1353837698698044
28.999999988,2026-05-04 22:12:37.507812500+00:00,0.9387176036834716,0.3274857699871063,0.1367830634117126
